,Country,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,Total
,Taiwan (ROC),,,,,,,,,,,,,,,,,,12,,,,,154,,,,,,,1,,,,,,,,,,42,6,,,,,,4,5,,,,6,0,,,,,,,16,,,2,,,4,253
,Thailand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,93,,,,,,,,,,107
,Turkey,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23,11,,,,,,,,,,,,,,3,3,0,3,43,19,5,26,42,28,23,82,58,97,63,72,86,143,156,179,291,1458
,UAE,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,14,,,,1,,,2,,,,,28,6,32,,,,,,,3,11,17,3,1,34,39,3,,33,5,63,301
,Uganda,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,82,236,167,256,558,708,731,270,508,307,295,198,292,543,624,378,377,470,553,1464,689,657,323,10851
,United Kingdom,2300,3215,3245,4619,5146,4773,6069,4813,3979,3416,2147,1173,1115,1297,1404,1471,1340,1972,1613,1761,876,2144,2364,2751,2337,2335,2434,2285,2130,1448,1640,2336,2530,2514,2532,2121,1968,3587,2551,3549,1867,1523,1180,1421,1539,1475,1662,2386,1412,1367,1623,1377,1090,744,1206,1060,987,974,967,1050,1151,1040,934,1645,1644,1214,137838
,United Nations**,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
,United States,1705,4718,6408,8918,6029,6599,8435,8580,9685,7356,5922,6401,5725,8759,12259,11180,8369,7225,8382,11476,8967,11576,10728,11966,12273,16120,15670,14470,13963,9640,10639,13457,13922,13820,11781,10667,11564,12178,11767,11313,10727,12514,14089,13825,11457,11132,10833,14547,15705,11559,7597,5680,4958,5616,6790,6827,7481,7800,6799,6806,8098,9104,9163,7687,10470,10484,648359
,Unknown country,23,12,,,,2,17,17,17,17,17,19,5,1,1,2,4,14,0,0,,3,20,4,7,15,7,1,12,31,30,42,21,9,2,7,87,2,14,10,10,10,3,38,53,1,75,10,3,2,11,21,21,14,6,42,2,0,35,13,28,3,20,9,25,23,968
,Uruguay,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,7
,Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252,126,4,,,,209,209,209,,,,34,1043
,Venezuela,,,,,,,,,,,,,,,,,,,,17,,,,,,13,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,7,,3,40,,,,,,,80
,Viet Nam,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,14
,Yugoslavia,,,,,,,17,,58,,6,,,,23,31,,,,21,3,23,,27,,14,41,75,53,33,112,102,24,47,71,94,8,2,16,18,80,515,32,,,,,,,,,,,,,,,,,,,,,,,,1543
,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Zimbabwe,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,6
